,dialogue_id,text,turn_id,type,label
1805,468_1,The statistics on this matter are very vague. Could you vouch for the veracity of the statement?,1,CN,1
1806,468_2,"Yes! All those I know agree that LGBT+ people are a burden to society, a bunch of gutless whiners.",2,HS,0
1807,468_2,"LGBT+ people often face discrimination from their colleagues or even their families, which is not just hard to bear, it can have a devastating impact on individuals.",3,CN,1
1808,468_3,The statistics on this matter are very vague. Could you vouch for the veracity of the statement?,1,CN,1
1809,468_3,"Yes! All those I know agree that LGBT+ people are a burden to society, a bunch of gutless whiners.",2,HS,0
1810,468_4,LGBT+ people are a drain on society.,0,HS,0
1811,468_4,"Yes! All those I know agree that LGBT+ people are a burden to society, a bunch of gutless whiners.",2,HS,0
1812,355_1,Gay men are a burden to society.,0,HS,0
1813,355_1,"Gay men are contributing members of our society, they are just as entitled to rights as anybody else.",1,CN,1
1814,355_2,"Ok, but their ideas are harmful to our society.",2,HS,0
1815,355_2,"No. Sexual abuse, physical abuse and even the lack of security are harmful to the overall health of a society.",3,CN,1
1816,355_3,"Gay men are contributing members of our society, they are just as entitled to rights as anybody else.",1,CN,1
1817,355_3,"Ok, but their ideas are harmful to our society.",2,HS,0
1818,355_4,Gay men are a burden to society.,0,HS,0
1819,355_4,"Ok, but their ideas are harmful to our society.",2,HS,0
1820,1337_1,"Faggots are perverts and sinners, we need to track them down and save them.",0,HS,0
1821,1337_1,You are entitled to your personal beliefs but I do not think that being gay is a something to be persecuted for.,1,CN,1
1822,1337_2,But same sex attraction is a mental disorder that can be cured!,2,HS,0
1823,1337_2,"There are different sexual orientations. Being gay does not automatically make you mentally ill, and being straight does not automatically make you sane.",3,CN,1
1824,1337_3,"Trust me: if we isolate them, then we can cure them.",4,HS,0
1825,1337_3,"Look, it is the fact of being socially isolated that brings many health and social negative consequences: it inhances the risk for mental disorders such as depression, anxiety, and suicide. Why should we impose that to someone just for how they conduct their private lives?",5,CN,1
1826,1337_4,You are entitled to your personal beliefs but I do not think that being gay is a something to be persecuted for.,1,CN,1
1827,1337_4,But same sex attraction is a mental disorder that can be cured!,2,HS,0
1828,1337_5,"There are different sexual orientations. Being gay does not automatically make you mentally ill, and being straight does not automatically make you sane.",3,CN,1
1829,1337_5,"Trust me: if we isolate them, then we can cure them.",4,HS,0
1830,1337_6,"Faggots are perverts and sinners, we need to track them down and save them.",0,HS,0
1831,1337_6,But same sex attraction is a mental disorder that can be cured!,2,HS,0
1832,1337_7,But same sex attraction is a mental disorder that can be cured!,2,HS,0
1833,1337_7,"Trust me: if we isolate them, then we can cure them.",4,HS,0
1834,354_1,Let's stop this homosexual lifestyle!,0,HS,0
1835,354_1,Does the LGBT+ lifestyle change your life? Only if you care. But that doesn't mean that homosexuality is a lifestyle.,1,CN,1
1836,354_2,We should stop being such a bunch of hypocrites and accept that Homosexuality is also a mental disorder.,2,HS,0
1837,354_2,"Sorry but is it a lifestyle or a mental disorder? I'm a bit confused now. Let's face it, there are some people who suffer from mental disorders for real: homosexuality is a form of love instead. And I think most of us are just interested in our own lives, rather than in condemning those of others.",3,CN,1
1838,354_3,Does the LGBT+ lifestyle change your life? Only if you care. But that doesn't mean that homosexuality is a lifestyle.,1,CN,1
1839,354_3,We should stop being such a bunch of hypocrites and accept that Homosexuality is also a mental disorder.,2,HS,0
1840,354_4,Let's stop this homosexual lifestyle!,0,HS,0
1841,354_4,We should stop being such a bunch of hypocrites and accept that Homosexuality is also a mental disorder.,2,HS,0
1842,838_1,We should eliminate gays.,0,HS,0
1843,838_1,Do you really want to kill someone?,1,CN,1
1844,838_2,"Yes, it would be an act of mercy towards them: gays are hopelessly sick.",2,HS,0
1845,838_2,Homosexuality is not a disease. The World Health Organization has eliminated it from the list of diseases many years ago.,3,CN,1
1846,838_3,But gay men are a danger to children! ,4,HS,0
1847,838_3,"You know, being gay is not a bad thing. It just means they are different from some other people.",5,CN,1
1848,838_4,"You did not answer to my point: children should be isolated from the negative influence of gays, they should be raised by heterosexual married people.",6,HS,0
1849,838_4,What you are saying is so sad. You are considering gays as inferior and as having a negative influence on children. Unfortunately this attitude is not limited to parenting.,7,CN,1
1850,838_5,Do you really want to kill someone?,1,CN,1
1851,838_5,"Yes, it would be an act of mercy towards them: gays are hopelessly sick.",2,HS,0
1852,838_6,Homosexuality is not a disease. The World Health Organization has eliminated it from the list of diseases many years ago.,3,CN,1
1853,838_6,But gay men are a danger to children! ,4,HS,0
1854,838_7,"You know, being gay is not a bad thing. It just means they are different from some other people.",5,CN,1
1855,838_7,"You did not answer to my point: children should be isolated from the negative influence of gays, they should be raised by heterosexual married people.",6,HS,0
1856,838_8,We should eliminate gays.,0,HS,0
1857,838_8,"Yes, it would be an act of mercy towards them: gays are hopelessly sick.",2,HS,0
1858,838_9,"Yes, it would be an act of mercy towards them: gays are hopelessly sick.",2,HS,0
1859,838_9,But gay men are a danger to children! ,4,HS,0
1860,838_10,But gay men are a danger to children! ,4,HS,0
1861,838_10,"You did not answer to my point: children should be isolated from the negative influence of gays, they should be raised by heterosexual married people.",6,HS,0
1862,840_1,I wish I live in a country that does not tolerate gay people.,0,HS,0
1863,840_1,"Gay people do exist in this country, and we respect their right to live and love who they want. However, I do not think that yours is an appropriate moral statement for our environment.",1,CN,1
1864,840_2,On the contrary: making laws against homosexuals would be very moral. ,2,HS,0
1865,840_2,"A person's personal life should be left to their choice, not the government's.",3,CN,1
1866,840_3,It is government duty to protect the weak: gays are a danger to children. They should be isolated.,4,HS,0
1867,840_3,"Gay people are not a danger to children, unless they are being abused. Please do not make such a statement.",5,CN,1
